Price,House_Type,Area,Bedrooms,Bathrooms,Receptions,Location,County,Central_London_Flag,Area_Classifier
400000,Flat / Apartment,764,2,2,2,Ealing,London,No,small
865000,Flat / Apartment,559,2,2,2,Kensington and Chelsea,London,No,small
699950,Flat / Apartment,831,2,2,2,Wandsworth,London,No,small
625000,Flat / Apartment,694,2,2,2,Wandsworth,London,No,small
570000,Flat / Apartment,642,2,2,2,Islington,London,No,small
450000,Flat / Apartment,595,2,2,2,Islington,London,No,small
475000,Flat / Apartment,650,2,2,2,Wandsworth,London,No,small
495000,Flat / Apartment,696,1,1,1,Tower Hamlets,London,No,small
475000,Flat / Apartment,584,1,1,1,Hackney,London,No,small
700000,House,947,2,2,2,Wandsworth,London,No,small
900000,Flat / Apartment,650,2,2,2,Westminster,London,Yes,small
750000,Flat / Apartment,421,1,1,1,Westminster,London,Yes,small
1200000,Flat / Apartment,852,2,2,2,Westminster,London,Yes,small
840000,Flat / Apartment,625,2,2,2,Westminster,London,Yes,small
1050000,Flat / Apartment,848,3,3,3,Westminster,London,Yes,small
1000000,Flat / Apartment,862,2,2,2,Kensington and Chelsea,London,No,small
1100000,Flat / Apartment,706,2,2,2,Kensington and Chelsea,London,No,small
800000,Flat / Apartment,794,2,2,2,Hackney,London,No,small
875000,Penthouse,972,2,2,2,Tower Hamlets,London,No,small
475000,New development,474,1,1,1,Hammersmith and Fulham,London,No,small
550000,New development,540,1,1,1,Southwark,London,No,small
695000,Flat / Apartment,983,1,1,1,Wandsworth,London,No,small
675000,Flat / Apartment,986,3,3,3,Wandsworth,London,No,small
450000,Flat / Apartment,566,1,1,1,Greenwich,London,No,small
635000,Flat / Apartment,840,2,2,2,Hackney,London,No,small
695000,New development,734,2,2,2,Wandsworth,London,No,small
450000,Flat / Apartment,731,2,2,2,Newham,London,No,small
475000,New development,639,1,1,1,Ealing,London,No,small
699950,House,918,3,3,3,Merton,London,No,small
700000,House,942,3,3,3,Chigwell,Essex,No,small
699950,New development,942,2,2,2,Islington,London,No,small
750000,House,914,3,3,3,Wandsworth,London,No,small
675000,House,586,2,2,2,Merton,London,No,small
765000,Flat / Apartment,818,2,2,2,Westminster,London,No,small
625000,Flat / Apartment,789,2,2,2,Wandsworth,London,No,small
675000,Flat / Apartment,803,3,3,3,Hackney,London,No,small
595000,Flat / Apartment,947,3,3,3,Merton,London,No,small
375000,Flat / Apartment,402,1,1,1,Merton,London,No,small
575000,Flat / Apartment,680,2,2,2,Wandsworth,London,No,small
600000,Flat / Apartment,514,1,1,1,Westminster,London,No,small
699950,Flat / Apartment,816,2,2,2,Wandsworth,London,No,small
950000,New development,849,3,3,3,Camden,London,No,small
799999,Flat / Apartment,483,1,1,1,Camden,London,No,small
925000,Flat / Apartment,635,1,1,1,Kensington and Chelsea,London,No,small
825000,Flat / Apartment,840,2,2,2,Wandsworth,London,No,small
550000,Flat / Apartment,790,2,2,2,Lambeth,London,No,small
750000,Flat / Apartment,627,1,1,1,Westminster,London,No,small
599950,Flat / Apartment,432,1,1,1,Islington,London,No,small
950000,Flat / Apartment,929,3,3,3,Hackney,London,No,small
875000,Flat / Apartment,918,2,2,2,Hackney,London,No,small
439950,Flat / Apartment,466,1,1,1,Camden,London,No,small
699950,Flat / Apartment,734,2,2,2,Hammersmith and Fulham,London,No,small
815000,Flat / Apartment,969,3,3,3,Hammersmith and Fulham,London,No,small
480000,Flat / Apartment,732,2,2,2,Tower Hamlets,London,No,small
625000,House,638,2,2,2,Wandsworth,London,No,small
399995,Flat / Apartment,553,1,1,1,Greenwich,London,No,small
760000,House,919,2,2,2,Hounslow,London,No,small
500000,Flat / Apartment,373,1,1,1,Kensington and Chelsea,London,No,small
850000,Flat / Apartment,906,2,2,2,Hammersmith and Fulham,London,No,small
1090000,New development,923,2,2,2,Hammersmith and Fulham,London,No,small
1100000,Flat / Apartment,942,2,2,2,Wandsworth,London,No,small
650000,Flat / Apartment,509,1,1,1,Westminster,London,No,small
500000,Flat / Apartment,815,3,3,3,Tower Hamlets,London,No,small
499999,Flat / Apartment,360,1,1,1,Westminster,London,No,small
800000,Flat / Apartment,558,2,2,2,Camden,London,Yes,small
695000,Flat / Apartment,429,1,1,1,Westminster,London,Yes,small
500000,Flat / Apartment,563,1,1,1,Islington,London,No,small
585000,Flat / Apartment,750,2,2,2,Hackney,London,No,small
999500,Flat / Apartment,796,2,2,2,Tower Hamlets,London,No,small
525000,Flat / Apartment,714,2,2,2,Wandsworth,London,No,small
550000,Flat / Apartment,701,2,2,2,Wandsworth,London,No,small
825000,Flat / Apartment,753,2,2,2,Hammersmith and Fulham,London,No,small
699995,Flat / Apartment,791,2,2,2,Tower Hamlets,London,No,small
625000,Flat / Apartment,776,1,1,1,Wandsworth,London,No,small
750000,Flat / Apartment,789,2,2,2,Islington,London,Yes,small
539000,Flat / Apartment,610,2,2,2,Hackney,London,No,small
699950,Flat / Apartment,602,2,2,2,Kensington and Chelsea,London,No,small
1495000,Flat / Apartment,886,2,2,2,Kensington and Chelsea,London,No,small
725000,Flat / Apartment,800,2,2,2,Wandsworth,London,No,small
1395000,Flat / Apartment,847,2,2,2,Camden,London,Yes,small
470000,Flat / Apartment,531,1,1,1,Wandsworth,London,No,small
830000,Flat / Apartment,551,1,1,1,Westminster,London,No,small
895000,Flat / Apartment,836,2,2,2,Westminster,London,No,small
625000,Flat / Apartment,925,3,3,3,Hackney,London,No,small
675000,Flat / Apartment,722,2,2,2,Islington,London,No,small
925000,Flat / Apartment,969,2,2,2,Tower Hamlets,London,No,small
999950,Flat / Apartment,927,2,2,2,Wandsworth,London,No,small
715000,Flat / Apartment,969,2,2,2,Tower Hamlets,London,No,small
475000,Flat / Apartment,477,1,1,1,Hackney,London,No,small
1025000,Flat / Apartment,947,3,3,3,Wandsworth,London,No,small
650000,House,997,2,2,2,Tower Hamlets,London,No,small
500000,Flat / Apartment,572,1,1,1,Islington,London,No,small
625000,Flat / Apartment,842,1,1,1,Tower Hamlets,London,No,small
730000,Flat / Apartment,693,2,2,2,Westminster,London,No,small
409950,Flat / Apartment,463,1,1,1,Hammersmith and Fulham,London,No,small
735000,Flat / Apartment,983,3,3,3,Wandsworth,London,No,small
495000,Flat / Apartment,499,1,1,1,Hackney,London,No,small
875000,Flat / Apartment,898,1,1,1,Hackney,London,Yes,small
1250000,Flat / Apartment,913,2,2,2,Westminster,London,No,small
700000,Flat / Apartment,870,2,2,2,Westminster,London,No,small
835000,Flat / Apartment,878,2,2,2,Hackney,London,No,small
800000,New development,920,3,3,3,Hackney,London,No,small
725000,House,904,3,3,3,Tower Hamlets,London,No,small
900000,Flat / Apartment,802,2,2,2,Islington,London,Yes,small
800000,Flat / Apartment,532,1,1,1,Westminster,London,Yes,small
675000,Flat / Apartment,676,1,1,1,Westminster,London,No,small
725000,Flat / Apartment,875,2,2,2,Wandsworth,London,No,small
435000,Flat / Apartment,465,1,1,1,Lambeth,London,No,small
499950,Flat / Apartment,666,1,1,1,Hackney,London,No,small
435000,Flat / Apartment,506,1,1,1,Tower Hamlets,London,No,small
995000,Flat / Apartment,747,2,2,2,Westminster,London,No,small
750000,Flat / Apartment,709,2,2,2,Hammersmith and Fulham,London,No,small
680000,Flat / Apartment,581,2,2,2,Westminster,London,No,small
575000,Flat / Apartment,745,2,2,2,Southwark,London,No,small
740000,Penthouse,579,1,1,1,Hammersmith and Fulham,London,No,small
525000,Flat / Apartment,699,2,2,2,Wandsworth,London,No,small
1250000,Flat / Apartment,897,2,2,2,Hammersmith and Fulham,London,No,small
935000,Flat / Apartment,683,2,2,2,Kensington and Chelsea,London,No,small
535000,Flat / Apartment,678,2,2,2,Hounslow,London,No,small
1430000,New development,905,2,2,2,Hammersmith and Fulham,London,No,small
525000,Flat / Apartment,779,4,4,4,Islington,London,No,small
725000,Flat / Apartment,635,2,2,2,Wandsworth,London,No,small
325000,Flat / Apartment,601,2,2,2,Shepperton,Middlesex,No,small
500000,Flat / Apartment,551,1,1,1,Islington,London,Yes,small
550000,Flat / Apartment,759,1,1,1,Wandsworth,London,No,small
690000,New development,633,1,1,1,Kensington and Chelsea,London,No,small
685000,New development,594,1,1,1,Kensington and Chelsea,London,No,small
765000,New development,733,2,2,2,Kensington and Chelsea,London,No,small
435000,Flat / Apartment,412,1,1,1,Wandsworth,London,No,small
435000,Flat / Apartment,420,1,1,1,Wandsworth,London,No,small
825000,New development,775,2,2,2,Kensington and Chelsea,London,No,small
710000,New development,830,1,1,1,Kensington and Chelsea,London,No,small
500000,Flat / Apartment,508,1,1,1,Hackney,London,No,small
850000,Flat / Apartment,907,3,3,3,Wandsworth,London,No,small
475000,Flat / Apartment,663,2,2,2,Tower Hamlets,London,No,small
750000,Flat / Apartment,477,1,1,1,Kensington and Chelsea,London,No,small
580000,Flat / Apartment,607,1,1,1,Camden,London,No,small
1250000,Flat / Apartment,802,1,1,1,Westminster,London,Yes,small
1050000,Flat / Apartment,953,2,2,2,Hammersmith and Fulham,London,No,small
575000,Flat / Apartment,720,2,2,2,Wandsworth,London,No,small
725000,Flat / Apartment,617,2,2,2,Westminster,London,No,small
525000,Flat / Apartment,472,1,1,1,Wandsworth,London,No,small
950000,House,987,2,2,2,Tower Hamlets,London,No,small
710000,Flat / Apartment,730,2,2,2,Wandsworth,London,No,small
399995,Flat / Apartment,569,1,1,1,Greenwich,London,No,small
525000,Flat / Apartment,814,1,1,1,Tower Hamlets,London,No,small
950000,Flat / Apartment,698,2,2,2,Southwark,London,No,small
700000,Flat / Apartment,678,2,2,2,Wandsworth,London,No,small
630000,Flat / Apartment,709,2,2,2,Tower Hamlets,London,No,small
475000,Flat / Apartment,626,2,2,2,Hackney,London,No,small
1025000,Flat / Apartment,992,3,3,3,Richmond,Surrey,No,small
500000,Flat / Apartment,481,1,1,1,Hammersmith and Fulham,London,No,small
550000,Flat / Apartment,358,1,1,1,Westminster,London,Yes,small
575000,Flat / Apartment,997,2,2,2,Northwood,Middlesex,No,small
500000,Flat / Apartment,752,1,1,1,Wandsworth,London,No,small
515000,Flat / Apartment,578,1,1,1,Wandsworth,London,No,small
495000,Flat / Apartment,693,1,1,1,Wandsworth,London,No,small
825000,Penthouse,896,3,3,3,Hackney,London,No,small
699950,Flat / Apartment,976,3,3,3,Islington,London,No,small
600000,Flat / Apartment,854,3,3,3,Ealing,London,No,small
395000,Penthouse,594,1,1,1,Greenwich,London,No,small
795000,Flat / Apartment,862,2,2,2,Tower Hamlets,London,No,small
625000,Flat / Apartment,760,2,2,2,Wandsworth,London,No,small
675000,Flat / Apartment,638,1,1,1,Hammersmith and Fulham,London,No,small
900000,Flat / Apartment,822,2,2,2,Islington,London,No,small
465000,Flat / Apartment,730,2,2,2,Hackney,London,No,small
850000,Flat / Apartment,842,2,2,2,Lambeth,London,No,small
450000,Flat / Apartment,717,2,2,2,Tower Hamlets,London,No,small
775000,Flat / Apartment,729,2,2,2,Hackney,London,No,small
425000,Flat / Apartment,563,1,1,1,Tower Hamlets,London,No,small
779000,Flat / Apartment,832,2,2,2,Wandsworth,London,No,small
599999,Flat / Apartment,821,2,2,2,Lambeth,London,No,small
550000,Flat / Apartment,630,2,2,2,Wandsworth,London,No,small
700000,Flat / Apartment,680,2,2,2,Wandsworth,London,No,small
795000,New development,541,1,1,1,City Of London,London,Yes,small
875000,Flat / Apartment,922,3,3,3,Westminster,London,No,small
565000,Flat / Apartment,653,1,1,1,Tower Hamlets,London,No,small
1000000,New development,772,2,2,2,Islington,London,Yes,small
895000,Flat / Apartment,601,1,1,1,Westminster,London,Yes,small
725000,Flat / Apartment,872,2,2,2,Wandsworth,London,No,small
